cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,threshold_type,threshold,n_subjects,n_positive,n_negative,auroc,auprc,balanced_accuracy,macro_f1,sensitivity,specificity,accuracy,brier_score,ece,positive_prediction_rate,auroc_fold_mean,auroc_fold_std,auprc_fold_mean,auprc_fold_std,balanced_accuracy_fold_mean,balanced_accuracy_fold_std,macro_f1_fold_mean,macro_f1_fold_std,sensitivity_fold_mean,sensitivity_fold_std,specificity_fold_mean,specificity_fold_std,accuracy_fold_mean,accuracy_fold_std,brier_score_fold_mean,brier_score_fold_std,ece_fold_mean,ece_fold_std,positive_prediction_rate_fold_mean,positive_prediction_rate_fold_std
standard_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,hist_gradient_boosting,20260707,fixed_0_5,0.5,661,229,432,0.5336911693352742,0.3723111509898781,0.5392356056930293,0.5190738196686635,0.5807860262008734,0.4976851851851852,0.5264750378214826,0.25040271763244465,0.14829171774539426,0.529500756429652,0.5417517063204554,0.037991469454342376,0.3919236863133583,0.0535269776792706,0.5368200138543205,0.023808823256002826,0.5130453983431478,0.018533564457904696,0.5822592229887242,0.11240441762761529,0.4913808047199167,0.08897188999484064,0.5250211014857896,0.025182547839854453,0.2504634182853452,0.004416337112033047,0.14973834500805433,0.03646887649296731,0.533865773478855,0.09556998102765181
standard_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,hist_gradient_boosting,20260707,inner_cv,,661,229,432,0.5336911693352742,0.3723111509898781,0.4933588064046579,0.4754844637487471,0.5283842794759825,0.4583333333333333,0.4826021180030257,0.25040271763244465,0.14829171774539426,0.5370650529500757,0.5417517063204554,0.037991469454342376,0.3919236863133583,0.0535269776792706,0.5099489364928129,0.020747854175542032,0.4252438057460791,0.11322714415647593,0.5471430686596003,0.35603450705475603,0.4727548043260256,0.37347589685311017,0.483342692959393,0.1255074699670688,0.2504634182853452,0.004416337112033047,0.14973834500805433,0.03646887649296731,0.5345097442345993,0.3663897218893039
standard_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,logistic_regression,20260707,fixed_0_5,0.5,661,229,432,0.5467208474850396,0.37876460558859065,0.5314774381368268,0.4950343773873186,0.6462882096069869,0.4166666666666667,0.4962178517397882,0.24802865230508328,0.15131290204171483,0.6051437216338881,0.5539116736195815,0.01902206545304764,0.37964622867818454,0.03584429696159891,0.5345000412125749,0.011345326771675773,0.48779087328574394,0.045453805416866236,0.6502995010796091,0.1444164416025826,0.41870058134554056,0.1411426201193756,0.4960331737319804,0.045997008551857954,0.2480541123382824,0.0009718513719524243,0.1501524691667641,0.039938215859170165,0.6048179584860314,0.14118033037608507
standard_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,logistic_regression,20260707,inner_cv,,661,229,432,0.5467208474850396,0.37876460558859065,0.5254023127931424,0.47349483629971434,0.6943231441048034,0.35648148148148145,0.4735249621785174,0.24802865230508328,0.15131290204171483,0.6611195158850227,0.5539116736195815,0.01902206545304764,0.37964622867818454,0.03584429696159891,0.524776464952014,0.02248281975756026,0.4514775610610838,0.06378536053761527,0.7011368572986926,0.2009010263858195,0.3484160726053355,0.21475085024423335,0.47086103505760624,0.06754243590471817,0.2480541123382824,0.0009718513719524243,0.1501524691667641,0.039938215859170165,0.6680584106981678,0.20914152679121778
standard_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,random_forest,20260707,fixed_0_5,0.5,661,229,432,0.5374818049490538,0.3772376514270379,0.5377345139899725,0.5280195471420608,0.5152838427947598,0.5601851851851852,0.5446293494704992,0.24964687190693569,0.14626774280331128,0.4659606656580938,0.5444038877609938,0.024797179254173445,0.39196534916308595,0.04920104076404473,0.5420903390184302,0.038500526827022666,0.5261272779736524,0.031643587223914006,0.5208141454202316,0.12586217954887147,0.5633665326166286,0.0722882347242078,0.5444288317708746,0.026979266981558857,0.2497303384387596,0.0036273052634275263,0.1462179388081433,0.040255672302162836,0.46505475355974984,0.0854981804201247
standard_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_grade,random_forest,20260707,inner_cv,,661,229,432,0.5374818049490538,0.3772376514270379,0.5126405062267507,0.495438635686625,0.5414847161572053,0.4837962962962963,0.5037821482602118,0.24964687190693569,0.14626774280331128,0.5249621785173979,0.5444038877609938,0.024797179254173445,0.39196534916308595,0.04920104076404473,0.5168232206996565,0.0314408320475418,0.4721767895339191,0.05795615865148112,0.5465698161027637,0.24730316743570832,0.4870766252965494,0.2358998533826938,0.5024680373120101,0.06945373318478837,0.2497303384387596,0.0036273052634275263,0.1462179388081433,0.040255672302162836,0.524068207656699,0.23789838886896053
standard_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,hist_gradient_boosting,20260707,fixed_0_5,0.5,661,229,432,0.5185286268801552,0.3543752052678669,0.5140354601326217,0.4911446834579774,0.5720524017467249,0.45601851851851855,0.4962178517397882,0.25106032231611003,0.15068148012009275,0.5537065052950075,0.5301055912360828,0.026487460153860786,0.37099419081013235,0.045612836383513856,0.5139261023048356,0.037069060795671106,0.48845650697303744,0.04396618138230943,0.5741809646862854,0.04669930132634932,0.4536712399233857,0.07985725975332289,0.49466986759235515,0.04691135615027064,0.2510629996441075,0.0029818830876334073,0.15254888207653294,0.03304182954602837,0.5556186623658667,0.06027915609609756
standard_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,hist_gradient_boosting,20260707,inner_cv,,661,229,432,0.5185286268801552,0.3543752052678669,0.4939703622836811,0.3965044998043563,0.777292576419214,0.21064814814814814,0.4069591527987897,0.25106032231611003,0.15068148012009275,0.7851739788199698,0.5301055912360828,0.026487460153860786,0.37099419081013235,0.045612836383513856,0.5004199834486485,0.01815526084287127,0.37826541079925324,0.10648909999415682,0.7866419463252461,0.18242280828928759,0.21419802057205078,0.20039689807125466,0.40779976470433643,0.08203861989362854,0.2510629996441075,0.0029818830876334073,0.15254888207653294,0.03304182954602837,0.7864646724565884,0.19276786041279786
standard_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,logistic_regression,20260707,fixed_0_5,0.5,661,229,432,0.5308355571728934,0.36235093078271674,0.5277929403202329,0.5065059726962458,0.5764192139737991,0.4791666666666667,0.5128593040847201,0.2494568703588436,0.15314154516697276,0.540090771558245,0.5299588517838492,0.02415222819544038,0.36601406961528316,0.033817027178273375,0.5264971690003007,0.017975088853993487,0.5053336008877247,0.021099980518878552,0.5749431722003606,0.03332767379338224,0.478051165800241,0.025776301896486317,0.5127104655976253,0.019621409829533414,0.24951316396886095,0.001087047778041866,0.15164182171430782,0.03473617635774047,0.5409446829024609,0.024367850853592762
standard_cv,core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_only,logistic_regression,20260707,inner_cv,,661,229,432,0.5308355571728934,0.36235093078271674,0.5261907650008086,0.48240191229805474,0.6681222707423581,0.38425925925925924,0.4826021180030257,0.2494568703588436,0.15314154516697276,0.6338880484114977,0.5299588517838492,0.02415222819544038,0.36601406961528316,0.033817027178273375,0.5188641157790123,0.019793011675796543,0.45562083022930666,0.10313361953659725,0.6572961133768311,0.19431258780240196,0.3804321181811934,0.21415083025889028,0.4830808359679957,0.06160885891137829,0.24951316396886095,0.001087047778041866,0.15164182171430782,0.03473617635774047,0.6327965347543127,0.20671423375092962
