cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,feature_count,outer_fold,pca_used,pca_n_components,pca_explained_variance_ratio_sum,visual_branch_feature_count,nonvisual_branch_feature_count
standard_cv,eye_tobii_saccade_native,eye,tobii,saccade,signal_contrast_demographics,hist_gradient_boosting,20260909,6,0,0,0,,0,0
standard_cv,eye_tobii_saccade_native,eye,tobii,saccade,signal_contrast_demographics,hist_gradient_boosting,20260909,6,1,0,0,,0,0
standard_cv,eye_tobii_saccade_native,eye,tobii,saccade,signal_contrast_demographics,hist_gradient_boosting,20260909,6,2,0,0,,0,0
standard_cv,eye_tobii_saccade_native,eye,tobii,saccade,signal_contrast_demographics,hist_gradient_boosting,20260909,6,3,0,0,,0,0
standard_cv,eye_tobii_saccade_native,eye,tobii,saccade,signal_contrast_demographics,hist_gradient_boosting,20260909,6,4,0,0,,0,0
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,signal_absolute_demographics,logistic_regression,20260909,35,0,0,0,,0,0
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,signal_absolute_demographics,logistic_regression,20260909,35,1,0,0,,0,0
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,signal_absolute_demographics,logistic_regression,20260909,35,2,0,0,,0,0
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,signal_absolute_demographics,logistic_regression,20260909,35,3,0,0,,0,0
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,signal_absolute_demographics,logistic_regression,20260909,35,4,0,0,,0,0
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,signal_absolute_demographics,random_forest,20260909,35,0,0,0,,0,0
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,signal_absolute_demographics,random_forest,20260909,35,1,0,0,,0,0
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,signal_absolute_demographics,random_forest,20260909,35,2,0,0,,0,0
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,signal_absolute_demographics,random_forest,20260909,35,3,0,0,,0,0
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,signal_absolute_demographics,random_forest,20260909,35,4,0,0,,0,0
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,signal_absolute_demographics,hist_gradient_boosting,20260909,35,0,0,0,,0,0
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,signal_absolute_demographics,hist_gradient_boosting,20260909,35,1,0,0,,0,0
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,signal_absolute_demographics,hist_gradient_boosting,20260909,35,2,0,0,,0,0
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,signal_absolute_demographics,hist_gradient_boosting,20260909,35,3,0,0,,0,0
standard_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,signal_absolute_demographics,hist_gradient_boosting,20260909,35,4,0,0,,0,0
standard_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,signal_contrast,logistic_regression,20260909,46,0,0,0,,0,0
standard_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,signal_contrast,logistic_regression,20260909,46,1,0,0,,0,0
standard_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,signal_contrast,logistic_regression,20260909,46,2,0,0,,0,0
standard_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,signal_contrast,logistic_regression,20260909,46,3,0,0,,0,0
standard_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,signal_contrast,logistic_regression,20260909,46,4,0,0,,0,0
standard_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,signal_contrast,random_forest,20260909,46,0,0,0,,0,0
standard_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,signal_contrast,random_forest,20260909,46,1,0,0,,0,0
standard_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,signal_contrast,random_forest,20260909,46,2,0,0,,0,0
standard_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,signal_contrast,random_forest,20260909,46,3,0,0,,0,0
standard_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,signal_contrast,random_forest,20260909,46,4,0,0,,0,0
standard_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,signal_contrast,hist_gradient_boosting,20260909,46,0,0,0,,0,0
standard_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,signal_contrast,hist_gradient_boosting,20260909,46,1,0,0,,0,0
standard_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,signal_contrast,hist_gradient_boosting,20260909,46,2,0,0,,0,0
standard_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,signal_contrast,hist_gradient_boosting,20260909,46,3,0,0,,0,0
standard_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,signal_contrast,hist_gradient_boosting,20260909,46,4,0,0,,0,0
standard_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,signal_absolute,logistic_regression,20260909,26,0,0,0,,0,0
standard_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,signal_absolute,logistic_regression,20260909,26,1,0,0,,0,0
standard_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,signal_absolute,logistic_regression,20260909,26,2,0,0,,0,0
standard_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,signal_absolute,logistic_regression,20260909,26,3,0,0,,0,0
standard_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,signal_absolute,logistic_regression,20260909,26,4,0,0,,0,0
standard_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,signal_absolute,random_forest,20260909,26,0,0,0,,0,0
standard_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,signal_absolute,random_forest,20260909,26,1,0,0,,0,0
standard_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,signal_absolute,random_forest,20260909,26,2,0,0,,0,0
standard_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,signal_absolute,random_forest,20260909,26,3,0,0,,0,0
standard_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,signal_absolute,random_forest,20260909,26,4,0,0,,0,0
standard_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,signal_absolute,hist_gradient_boosting,20260909,26,0,0,0,,0,0
standard_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,signal_absolute,hist_gradient_boosting,20260909,26,1,0,0,,0,0
standard_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,signal_absolute,hist_gradient_boosting,20260909,26,2,0,0,,0,0
standard_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,signal_absolute,hist_gradient_boosting,20260909,26,3,0,0,,0,0
standard_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,signal_absolute,hist_gradient_boosting,20260909,26,4,0,0,,0,0
standard_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,demographics_group_device,logistic_regression,20260909,8,0,0,0,,0,0
standard_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,demographics_group_device,logistic_regression,20260909,8,1,0,0,,0,0
standard_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,demographics_group_device,logistic_regression,20260909,8,2,0,0,,0,0
standard_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,demographics_group_device,logistic_regression,20260909,8,3,0,0,,0,0
standard_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,demographics_group_device,logistic_regression,20260909,8,4,0,0,,0,0
standard_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,demographics_group_device,random_forest,20260909,8,0,0,0,,0,0
standard_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,demographics_group_device,random_forest,20260909,8,1,0,0,,0,0
standard_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,demographics_group_device,random_forest,20260909,8,2,0,0,,0,0
standard_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,demographics_group_device,random_forest,20260909,8,3,0,0,,0,0
standard_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,demographics_group_device,random_forest,20260909,8,4,0,0,,0,0
standard_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,demographics_group_device,hist_gradient_boosting,20260909,8,0,0,0,,0,0
standard_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,demographics_group_device,hist_gradient_boosting,20260909,8,1,0,0,,0,0
standard_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,demographics_group_device,hist_gradient_boosting,20260909,8,2,0,0,,0,0
standard_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,demographics_group_device,hist_gradient_boosting,20260909,8,3,0,0,,0,0
standard_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,demographics_group_device,hist_gradient_boosting,20260909,8,4,0,0,,0,0
standard_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group,logistic_regression,20260909,7,0,0,0,,0,0
standard_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group,logistic_regression,20260909,7,1,0,0,,0,0
standard_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group,logistic_regression,20260909,7,2,0,0,,0,0
standard_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group,logistic_regression,20260909,7,3,0,0,,0,0
standard_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group,logistic_regression,20260909,7,4,0,0,,0,0
standard_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group,random_forest,20260909,7,0,0,0,,0,0
standard_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group,random_forest,20260909,7,1,0,0,,0,0
standard_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group,random_forest,20260909,7,2,0,0,,0,0
standard_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group,random_forest,20260909,7,3,0,0,,0,0
standard_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group,random_forest,20260909,7,4,0,0,,0,0
standard_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group,hist_gradient_boosting,20260909,7,0,0,0,,0,0
standard_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group,hist_gradient_boosting,20260909,7,1,0,0,,0,0
standard_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group,hist_gradient_boosting,20260909,7,2,0,0,,0,0
standard_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group,hist_gradient_boosting,20260909,7,3,0,0,,0,0
standard_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,demographics_group,hist_gradient_boosting,20260909,7,4,0,0,,0,0
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,fnirs_device_only,logistic_regression,20260909,1,0,0,0,,0,0
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,fnirs_device_only,logistic_regression,20260909,1,1,0,0,,0,0
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,fnirs_device_only,logistic_regression,20260909,1,2,0,0,,0,0
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,fnirs_device_only,logistic_regression,20260909,1,3,0,0,,0,0
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,fnirs_device_only,logistic_regression,20260909,1,4,0,0,,0,0
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,fnirs_device_only,random_forest,20260909,1,0,0,0,,0,0
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,fnirs_device_only,random_forest,20260909,1,1,0,0,,0,0
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,fnirs_device_only,random_forest,20260909,1,2,0,0,,0,0
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,fnirs_device_only,random_forest,20260909,1,3,0,0,,0,0
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,fnirs_device_only,random_forest,20260909,1,4,0,0,,0,0
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,fnirs_device_only,hist_gradient_boosting,20260909,1,0,0,0,,0,0
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,fnirs_device_only,hist_gradient_boosting,20260909,1,1,0,0,,0,0
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,fnirs_device_only,hist_gradient_boosting,20260909,1,2,0,0,,0,0
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,fnirs_device_only,hist_gradient_boosting,20260909,1,3,0,0,,0,0
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,fnirs_device_only,hist_gradient_boosting,20260909,1,4,0,0,,0,0
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,group_proxy_only,logistic_regression,20260909,4,0,0,0,,0,0
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,group_proxy_only,logistic_regression,20260909,4,1,0,0,,0,0
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,group_proxy_only,logistic_regression,20260909,4,2,0,0,,0,0
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,group_proxy_only,logistic_regression,20260909,4,3,0,0,,0,0
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,group_proxy_only,logistic_regression,20260909,4,4,0,0,,0,0
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,group_proxy_only,random_forest,20260909,4,0,0,0,,0,0
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,group_proxy_only,random_forest,20260909,4,1,0,0,,0,0
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,group_proxy_only,random_forest,20260909,4,2,0,0,,0,0
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,group_proxy_only,random_forest,20260909,4,3,0,0,,0,0
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,group_proxy_only,random_forest,20260909,4,4,0,0,,0,0
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,group_proxy_only,hist_gradient_boosting,20260909,4,0,0,0,,0,0
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,group_proxy_only,hist_gradient_boosting,20260909,4,1,0,0,,0,0
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,group_proxy_only,hist_gradient_boosting,20260909,4,2,0,0,,0,0
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,group_proxy_only,hist_gradient_boosting,20260909,4,3,0,0,,0,0
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,group_proxy_only,hist_gradient_boosting,20260909,4,4,0,0,,0,0
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade_group,logistic_regression,20260909,4,0,0,0,,0,0
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade_group,logistic_regression,20260909,4,1,0,0,,0,0
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade_group,logistic_regression,20260909,4,2,0,0,,0,0
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade_group,logistic_regression,20260909,4,3,0,0,,0,0
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade_group,logistic_regression,20260909,4,4,0,0,,0,0
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade_group,random_forest,20260909,4,0,0,0,,0,0
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade_group,random_forest,20260909,4,1,0,0,,0,0
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade_group,random_forest,20260909,4,2,0,0,,0,0
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade_group,random_forest,20260909,4,3,0,0,,0,0
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade_group,random_forest,20260909,4,4,0,0,,0,0
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade_group,hist_gradient_boosting,20260909,4,0,0,0,,0,0
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade_group,hist_gradient_boosting,20260909,4,1,0,0,,0,0
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade_group,hist_gradient_boosting,20260909,4,2,0,0,,0,0
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade_group,hist_gradient_boosting,20260909,4,3,0,0,,0,0
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade_group,hist_gradient_boosting,20260909,4,4,0,0,,0,0
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,logistic_regression,20260909,3,0,0,0,,0,0
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,logistic_regression,20260909,3,1,0,0,,0,0
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,logistic_regression,20260909,3,2,0,0,,0,0
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,logistic_regression,20260909,3,3,0,0,,0,0
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,logistic_regression,20260909,3,4,0,0,,0,0
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,random_forest,20260909,3,0,0,0,,0,0
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,random_forest,20260909,3,1,0,0,,0,0
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,random_forest,20260909,3,2,0,0,,0,0
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,random_forest,20260909,3,3,0,0,,0,0
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,random_forest,20260909,3,4,0,0,,0,0
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,hist_gradient_boosting,20260909,3,0,0,0,,0,0
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,hist_gradient_boosting,20260909,3,1,0,0,,0,0
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,hist_gradient_boosting,20260909,3,2,0,0,,0,0
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,hist_gradient_boosting,20260909,3,3,0,0,,0,0
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,age_sex_grade,hist_gradient_boosting,20260909,3,4,0,0,,0,0
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,sex_grade,logistic_regression,20260909,2,0,0,0,,0,0
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,sex_grade,logistic_regression,20260909,2,1,0,0,,0,0
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,sex_grade,logistic_regression,20260909,2,2,0,0,,0,0
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,sex_grade,logistic_regression,20260909,2,3,0,0,,0,0
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,sex_grade,logistic_regression,20260909,2,4,0,0,,0,0
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,sex_grade,random_forest,20260909,2,0,0,0,,0,0
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,sex_grade,random_forest,20260909,2,1,0,0,,0,0
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,sex_grade,random_forest,20260909,2,2,0,0,,0,0
